,SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
593240,593241,16,7147,302,2,0.0,0.0,2018-04-08 09:40:44.420,XLCQIAUZASAAF0V6MYY1
1215487,1215488,9,2969,238,1,0.0,0.0,2018-04-08 11:41:49.680,BNA03XDX1OW6E1QMREUP
5079127,5079128,16,7107,68,2,0.0,0.0,2018-04-08 11:45:43.720,IZSECSLKHRQJZ1WZ6OCO
5437130,5437131,21,21656,335,6,0.0,0.0,2018-04-08 13:14:54.350,KPD5F8IQVQSUPS0GDEZ0
6453530,6453531,16,38881,2,10,0.1,0.0,2018-04-08 13:46:00.980,OOA3CAY6X83ZRIVPX8IG
1439996,1439997,22,11912,172,4,0.0,0.0,2018-04-08 19:32:20.990,PY91LFKE844T497FEJ1I
5976143,5976144,19,43238,169,11,0.0,0.0,2018-04-09 01:36:12.010,5RY9KCOL60HVP9DAAC9F
4365789,4365790,12,81964,149,21,0.0,0.0,2018-04-09 03:56:24.670,DEEUMMF33AMGJBCKCFPI
6162678,6162679,22,46697,132,12,0.0,0.0,2018-04-09 04:56:30.370,C18EN5275GH0RIVUKKQ1
5331264,5331265,23,87305,118,23,0.0,0.0,2018-04-09 06:11:20.010,M2NCE3ZR128NC7Y7GWKL
4410004,4410005,5,92374,34,24,0.0,0.0,2018-04-09 06:59:12.550,RK3SLZNYH0E8EC968FEV
5158673,5158674,22,18882,32,5,0.0,0.0,2018-04-09 07:30:21.370,DLTPDW59GJ4VRXG3500T
4121712,4121713,10,18109,145,5,0.0,0.0,2018-04-09 12:08:10.480,CZWUYBX3ZUHVIXE8EKH6
2372690,2372691,9,78582,421,20,0.0,0.0,2018-04-09 16:24:05.380,PA7FEAKHE3605YDVO8H6
89674,89675,20,36656,302,10,0.0,0.0,2018-04-09 18:08:57.830,49TNTWUZEL6LZ0O4BYG0
6554383,6554384,5,1869,125,1,0.0,0.0,2018-04-09 20:05:19.600,8OJ9C1V8UVSMGTZ4BANB
726831,726832,17,93442,141,24,0.0,0.0,2018-04-09 22:36:03.380,I0BV1ZTINEICJW2BJE74
5959127,5959128,2,50506,320,13,0.1,0.0,2018-04-09 23:37:44.720,RSL2Y5VQLM9G59BYI4AP
2234274,2234275,20,84065,393,22,0.0,0.0,2018-04-10 00:49:24.950,XGEKX89BYUGNWUZIDPYE
1597883,1597884,1,84276,39,22,0.0,0.0,2018-04-10 01:32:14.390,58QYVHA0BEB6DDP7MGSL
2428778,2428779,20,69485,226,18,0.0,0.0,2018-04-10 02:24:34.290,DGACJAOFGINP9GKY4P4A
3201927,3201928,23,7881,321,2,0.0,0.0,2018-04-10 03:48:14.190,6P79CP2BIXNS4SSRHWJF
3979479,3979480,23,38031,218,10,0.0,0.0,2018-04-10 08:08:14.630,T8IVLCDZWPB0JLPHPZC5
3196845,3196846,11,1736,388,1,0.0,0.0,2018-04-10 09:56:58.520,JG5VZVIQKIKZ1VXWDBLC
5090975,5090976,21,87180,398,23,0.0,0.0,2018-04-10 14:26:06.010,0VVYCDMPIZ0CFW7AXGJX
2204791,2204792,5,39077,101,10,0.2,0.0,2018-04-10 14:34:55.440,754FR52J6ADYPIAELHNT
485102,485103,3,57600,357,15,0.0,0.0,2018-04-10 17:19:27.370,MCASGB2K5ZJQ4LU7D0E7
801209,801210,10,60450,402,16,0.0,0.0,2018-04-10 17:45:07.230,DXDKIU1DCBP7BT7VI0PR
4151212,4151213,1,42613,242,11,0.0,0.0,2018-04-10 18:37:35.670,C7TGJGZF5G4VM3S2W511
6223366,6223367,6,1332,93,1,0.1,0.0,2018-04-10 22:05:40.930,F0PHLLWYLOWL9VJHD0Q8
3405620,3405621,23,97113,223,25,0.0,0.0,2018-04-11 00:48:49.220,29NWJL2QP1BVQ2OUZVH4
405216,405217,21,85333,155,22,0.0,0.0,2018-04-11 09:22:16.990,D1O0ZEU4NW04BCZUIPXH
149967,149968,15,15724,211,4,0.0,0.0,2018-04-11 10:47:34.200,7U7Z2AEW8BLN1F0MTHNJ
6580294,6580295,8,94380,174,24,0.0,0.0,2018-04-11 17:17:33.720,J5WTKQHVB10KKOOXTRCW
2411463,2411464,17,6400,254,2,0.0,0.0,2018-04-11 20:07:23.280,ZFLVRAG8QSQ2J2ZN1FZG
749640,749641,21,64998,373,17,0.0,0.0,2018-04-12 00:13:21.150,VDC1X8TYO1EXTHVS8VNA
115226,115227,15,78863,9,20,0.0,0.0,2018-04-12 00:43:24.990,6BONWL5FI025ILETVD80
3581430,3581431,21,69518,199,18,0.0,0.0,2018-04-12 00:48:49.380,H9I5CDG7AHLMIAJ4C0PL
1746559,1746560,4,79602,368,21,0.0,0.0,2018-04-12 03:58:29.990,Z0L1XGDI22FIIBQE0C1S
6293835,6293836,23,62178,272,16,0.0,0.0,2018-04-12 08:48:27.460,ELUSBSS2GTALO0L9G39V
4220149,4220150,12,74101,279,19,0.2,0.0,2018-04-12 13:42:30.410,G02VH5V6CTOE2BSOU302
6625065,6625066,11,98625,367,25,0.0,0.0,2018-04-12 13:43:41.550,ANILN2XYHCLIXX8RUC4L
6098153,6098154,4,34157,278,9,0.0,0.0,2018-04-12 13:59:06.450,81U00QPB13AGSNCLC43A
2936868,2936869,16,70250,348,18,0.0,0.0,2018-04-12 16:00:36.800,45VZ4HB8PQ5REHTJ5AUI
1413884,1413885,15,77674,226,20,0.0,0.0,2018-04-12 17:04:10.130,6XB0JYX37VYW3PW1RZYW
5562122,5562123,19,62387,169,16,0.0,0.0,2018-04-12 21:40:51.350,SODL7OV8VQ6Q226DSX76
277997,277998,17,827,215,1,0.1,0.0,2018-04-12 23:00:42.450,0SJQOVLGQCHFT2SC0NE0
161729,161730,5,62975,352,16,0.0,0.0,2018-04-13 00:37:49.680,D5Z9F7TBTCSJ9OV9NBI5
1810461,1810462,5,53201,10,14,0.0,0.0,2018-04-13 05:24:48.120,6FBDN9ZVQ9GETAGSRP1A
5470423,5470424,14,6451,121,2,0.2,0.0,2018-04-13 08:10:43.180,YBSWQKD31TQ37K1SFSRF
4356645,4356646,20,35645,72,10,0.0,0.0,2018-04-13 08:30:43.160,3VNSNV5INWB4J1GVNN29
1379598,1379599,1,55304,158,14,0.0,0.0,2018-04-13 11:22:49.100,JTKIQDTHB03G2Y8AZE5W
3553697,3553698,8,28005,89,8,0.0,0.0,2018-04-13 13:15:16.100,YN8LEV2SB049L7SOBRMB
2659295,2659296,22,9253,387,3,0.0,0.0,2018-04-13 14:49:46.140,OQPPYLUXD8UQ89X7C54O
6070264,6070265,21,5402,352,2,0.0,0.0,2018-04-14 01:21:35.410,DM1IAJMLJ047LDFKLEBZ
6484763,6484764,2,35511,143,9,0.0,0.0,2018-04-14 04:01:26.450,NVXCB1RTN4P20G7IRWQZ
1117509,1117510,8,69026,125,18,0.0,0.0,2018-04-14 08:36:45.080,UV69NEMXRR35AJ84668X
6138141,6138142,19,96935,331,25,0.0,0.0,2018-04-14 11:01:23.300,FA8UP1QLR1OAR46IE2L3
5924332,5924333,10,54258,101,14,0.2,0.0,2018-04-14 22:34:41.990,SDY1Q9NAEXS59H9X957V
2246775,2246776,14,89874,176,23,0.0,0.0,2018-04-15 05:17:27.360,5OGKD6CCM71O8SFU1KIY
4490336,4490337,14,23822,97,7,0.0,0.0,2018-04-15 09:40:55.370,LM4P90E0HA1YA6ETJOHR
5178841,5178842,19,51428,266,14,0.0,0.0,2018-04-15 13:13:47.120,ML5VTT8BY85UWK2G5E1F
6011981,6011982,20,21313,130,6,0.1,0.0,2018-04-15 19:44:38.890,S3GNN42JGCL319AI4237
747974,747975,7,58314,19,15,0.0,0.0,2018-04-15 22:43:24.320,AMQTAOXBN4VKMQYU85O1
4773719,4773720,4,56330,98,15,0.0,0.0,2018-04-16 01:33:41.910,OS99E0X9QLEM13E11O3Q
3560745,3560746,6,5828,343,2,0.0,0.0,2018-04-16 03:52:43.220,4G8ETILPUC56JNJD74C7
5877663,5877664,8,93710,175,24,0.0,0.0,2018-04-16 05:50:10.390,91TUS46OBZFOEIBFS981
2065784,2065785,5,77268,303,20,0.0,0.0,2018-04-16 05:53:04.470,THB0ID0DJJY1B7HM6GZW
